Member_ID,YEAR,YEAR_SORT,TotalSpend,TotalQty,TotalTxn,MaxSaleDate,FirstPurchaseDate,Point_Range,Total_point,GENDER,Generation,MOBILE_NO,FIRST_NAME,LAST_NAME,BIRTHDATE,UUID,Age_Range,Year_End,Mode_ProductCategory,Cumulative_TotalTxn,Active_Years_Count,Cumulative_Last_Txn,LAP_Days,Recency_Text
M001590,2023,2023,0.0,0.0,0.0,,2024-01-10,"5,001+",8827,M,Gen Z,889319341,Richard,Wilson,2003-07-22,83433630-5754,18-24,2023-12-31,,0,0,,,Never Purchased
M001590,2024,2024,1634.86,16.0,16.0,2024-12-13,2024-01-10,"5,001+",8827,M,Gen Z,889319341,Richard,Wilson,2003-07-22,83433630-5754,18-24,2024-12-31,Sandwich,16,1,2024-12-13,18.0,Active
M001590,2025,2025,5351.06,38.0,19.0,2025-03-02,2024-01-10,"5,001+",8827,M,Gen Z,889319341,Richard,Wilson,2003-07-22,83433630-5754,18-24,2025-03-28,Pastry,35,2,2025-03-02,26.0,Active
M001591,2021,2021,0.0,0.0,0.0,,2025-10-08,"5,001+",7594,F,Gen X,818428667,Mary,Miller,1968-05-02,73688669-7836,55+,2021-12-31,,0,0,,,Never Purchased
M001591,2022,2022,0.0,0.0,0.0,,2025-10-08,"5,001+",7594,F,Gen X,818428667,Mary,Miller,1968-05-02,73688669-7836,55+,2022-12-31,,0,0,,,Never Purchased
M001591,2023,2023,0.0,0.0,0.0,,2025-10-08,"5,001+",7594,F,Gen X,818428667,Mary,Miller,1968-05-02,73688669-7836,55+,2023-12-31,,0,0,,,Never Purchased
M001591,2024,2024,0.0,0.0,0.0,,2025-10-08,"5,001+",7594,F,Gen X,818428667,Mary,Miller,1968-05-02,73688669-7836,55+,2024-12-31,,0,0,,,Never Purchased
M001591,2025,2025,2057.74,7.0,7.0,2025-03-09,2025-10-08,"5,001+",7594,F,Gen X,818428667,Mary,Miller,1968-05-02,73688669-7836,55+,2025-03-28,Pastry,7,1,2025-03-09,19.0,Active
M001592,2021,2021,0.0,0.0,0.0,,2025-05-13,"2,001-5,000",3759,F,Gen X,850303235,Nancy,Brown,1977-11-02,97517299-1634,45-54,2021-12-31,,0,0,,,Never Purchased
M001592,2022,2022,0.0,0.0,0.0,,2025-05-13,"2,001-5,000",3759,F,Gen X,850303235,Nancy,Brown,1977-11-02,97517299-1634,45-54,2022-12-31,,0,0,,,Never Purchased
M001592,2023,2023,0.0,0.0,0.0,,2025-05-13,"2,001-5,000",3759,F,Gen X,850303235,Nancy,Brown,1977-11-02,97517299-1634,45-54,2023-12-31,,0,0,,,Never Purchased
M001592,2024,2024,0.0,0.0,0.0,,2025-05-13,"2,001-5,000",3759,F,Gen X,850303235,Nancy,Brown,1977-11-02,97517299-1634,45-54,2024-12-31,,0,0,,,Never Purchased
M001592,2025,2025,11121.3,43.0,43.0,2025-03-27,2025-05-13,"2,001-5,000",3759,F,Gen X,850303235,Nancy,Brown,1977-11-02,97517299-1634,45-54,2025-03-28,Beverage,43,1,2025-03-27,1.0,Active
M001593,2021,2021,1316.77,15.0,5.0,2021-12-26,2021-07-02,"5,001+",6504,F,Millennial,839769617,Mary,Rodriguez,1992-02-22,70297305-4915,25-34,2021-12-31,Coffee,5,1,2021-12-26,5.0,Active
M001593,2022,2022,212.18,3.0,3.0,2022-12-11,2021-07-02,"5,001+",6504,F,Millennial,839769617,Mary,Rodriguez,1992-02-22,70297305-4915,25-34,2022-12-31,Merchandise,8,2,2022-12-11,20.0,Active
M001593,2023,2023,78.13,3.0,1.0,2023-12-11,2021-07-02,"5,001+",6504,F,Millennial,839769617,Mary,Rodriguez,1992-02-22,70297305-4915,25-34,2023-12-31,Dessert,9,3,2023-12-11,20.0,Active
M001593,2024,2024,1030.53,4.0,4.0,2024-12-05,2021-07-02,"5,001+",6504,F,Millennial,839769617,Mary,Rodriguez,1992-02-22,70297305-4915,25-34,2024-12-31,Beverage,13,4,2024-12-05,26.0,Active
M001593,2025,2025,531.2,6.0,2.0,2025-03-26,2021-07-02,"5,001+",6504,F,Millennial,839769617,Mary,Rodriguez,1992-02-22,70297305-4915,25-34,2025-03-28,Beverage,15,5,2025-03-26,2.0,Active
M001594,2021,2021,0.0,0.0,0.0,,2023-10-22,"5,001+",8220,M,Millennial,883356152,Mark,Wilson,1988-06-13,65935917-1267,35-44,2021-12-31,,0,0,,,Never Purchased
M001594,2022,2022,0.0,0.0,0.0,,2023-10-22,"5,001+",8220,M,Millennial,883356152,Mark,Wilson,1988-06-13,65935917-1267,35-44,2022-12-31,,0,0,,,Never Purchased
M001594,2023,2023,771.42,10.0,5.0,2023-12-28,2023-10-22,"5,001+",8220,M,Millennial,883356152,Mark,Wilson,1988-06-13,65935917-1267,35-44,2023-12-31,Sandwich,5,1,2023-12-28,3.0,Active
M001594,2024,2024,720.03,10.0,5.0,2024-12-11,2023-10-22,"5,001+",8220,M,Millennial,883356152,Mark,Wilson,1988-06-13,65935917-1267,35-44,2024-12-31,Beverage,10,2,2024-12-11,20.0,Active
M001594,2025,2025,284.6,3.0,3.0,2025-03-13,2023-10-22,"5,001+",8220,M,Millennial,883356152,Mark,Wilson,1988-06-13,65935917-1267,35-44,2025-03-28,Sandwich,13,3,2025-03-13,15.0,Active
M001595,2021,2021,0.0,0.0,0.0,,2022-07-18,"1,001-2,000",1898,M,Millennial,898756651,Thomas,Martinez,1992-06-13,84136404-5711,25-34,2021-12-31,,0,0,,,Never Purchased
M001595,2022,2022,4306.91,48.0,16.0,2022-12-22,2022-07-18,"1,001-2,000",1898,M,Millennial,898756651,Thomas,Martinez,1992-06-13,84136404-5711,25-34,2022-12-31,Merchandise,16,1,2022-12-22,9.0,Active
M001595,2023,2023,3921.44,16.0,16.0,2023-12-25,2022-07-18,"1,001-2,000",1898,M,Millennial,898756651,Thomas,Martinez,1992-06-13,84136404-5711,25-34,2023-12-31,Beverage,32,2,2023-12-25,6.0,Active
M001595,2024,2024,3285.56,14.0,14.0,2024-12-06,2022-07-18,"1,001-2,000",1898,M,Millennial,898756651,Thomas,Martinez,1992-06-13,84136404-5711,25-34,2024-12-31,Beverage,46,3,2024-12-06,25.0,Active
M001595,2025,2025,1375.3,11.0,11.0,2025-03-18,2022-07-18,"1,001-2,000",1898,M,Millennial,898756651,Thomas,Martinez,1992-06-13,84136404-5711,25-34,2025-03-28,Coffee,57,4,2025-03-18,10.0,Active
M001596,2021,2021,0.0,0.0,0.0,,2022-08-01,"5,001+",5386,F,Boomer,811907415,Linda,Rodriguez,1964-12-08,67646579-2305,55+,2021-12-31,,0,0,,,Never Purchased
M001596,2022,2022,386.86,21.0,7.0,2022-12-03,2022-08-01,"5,001+",5386,F,Boomer,811907415,Linda,Rodriguez,1964-12-08,67646579-2305,55+,2022-12-31,Dessert,7,1,2022-12-03,28.0,Active
M001596,2023,2023,1943.35,14.0,7.0,2023-12-02,2022-08-01,"5,001+",5386,F,Boomer,811907415,Linda,Rodriguez,1964-12-08,67646579-2305,55+,2023-12-31,Dessert,14,2,2023-12-02,29.0,Active
M001596,2024,2024,1496.8,24.0,8.0,2024-12-28,2022-08-01,"5,001+",5386,F,Boomer,811907415,Linda,Rodriguez,1964-12-08,67646579-2305,55+,2024-12-31,Sandwich,22,3,2024-12-28,3.0,Active
M001596,2025,2025,1634.71,14.0,7.0,2025-03-03,2022-08-01,"5,001+",5386,F,Boomer,811907415,Linda,Rodriguez,1964-12-08,67646579-2305,55+,2025-03-28,Sandwich,29,4,2025-03-03,25.0,Active
M001597,2021,2021,0.0,0.0,0.0,,2022-07-07,"5,001+",6808,M,Millennial,898242407,David,Lopez,1989-12-18,49234073-5212,35-44,2021-12-31,,0,0,,,Never Purchased
M001597,2022,2022,253.05,9.0,3.0,2022-12-09,2022-07-07,"5,001+",6808,M,Millennial,898242407,David,Lopez,1989-12-18,49234073-5212,35-44,2022-12-31,Pastry,3,1,2022-12-09,22.0,Active
M001597,2023,2023,218.78,12.0,4.0,2023-12-18,2022-07-07,"5,001+",6808,M,Millennial,898242407,David,Lopez,1989-12-18,49234073-5212,35-44,2023-12-31,Coffee,7,2,2023-12-18,13.0,Active
M001597,2024,2024,132.1,1.0,1.0,2024-12-04,2022-07-07,"5,001+",6808,M,Millennial,898242407,David,Lopez,1989-12-18,49234073-5212,35-44,2024-12-31,Pastry,8,3,2024-12-04,27.0,Active
M001597,2025,2025,768.81,15.0,5.0,2025-03-25,2022-07-07,"5,001+",6808,M,Millennial,898242407,David,Lopez,1989-12-18,49234073-5212,35-44,2025-03-28,Pastry,13,4,2025-03-25,3.0,Active
M001598,2021,2021,0.0,0.0,0.0,,2022-02-28,"1,001-2,000",1248,M,Millennial,882788896,William,Johnson,1987-10-08,83642672-2123,35-44,2021-12-31,,0,0,,,Never Purchased
M001598,2022,2022,860.52,9.0,3.0,2022-12-15,2022-02-28,"1,001-2,000",1248,M,Millennial,882788896,William,Johnson,1987-10-08,83642672-2123,35-44,2022-12-31,Coffee,3,1,2022-12-15,16.0,Active
M001598,2023,2023,458.24,3.0,3.0,2023-12-19,2022-02-28,"1,001-2,000",1248,M,Millennial,882788896,William,Johnson,1987-10-08,83642672-2123,35-44,2023-12-31,Merchandise,6,2,2023-12-19,12.0,Active
M001598,2024,2024,805.57,3.0,3.0,2024-12-01,2022-02-28,"1,001-2,000",1248,M,Millennial,882788896,William,Johnson,1987-10-08,83642672-2123,35-44,2024-12-31,Beverage,9,3,2024-12-01,30.0,Active
M001598,2025,2025,798.92,5.0,5.0,2025-03-01,2022-02-28,"1,001-2,000",1248,M,Millennial,882788896,William,Johnson,1987-10-08,83642672-2123,35-44,2025-03-28,Coffee,14,4,2025-03-01,27.0,Active
M001599,2021,2021,0.0,0.0,0.0,,2025-09-15,"1,001-2,000",1989,M,Millennial,825216365,James,Johnson,1988-12-13,70571332-6530,35-44,2021-12-31,,0,0,,,Never Purchased
M001599,2022,2022,0.0,0.0,0.0,,2025-09-15,"1,001-2,000",1989,M,Millennial,825216365,James,Johnson,1988-12-13,70571332-6530,35-44,2022-12-31,,0,0,,,Never Purchased
M001599,2023,2023,0.0,0.0,0.0,,2025-09-15,"1,001-2,000",1989,M,Millennial,825216365,James,Johnson,1988-12-13,70571332-6530,35-44,2023-12-31,,0,0,,,Never Purchased
M001599,2024,2024,0.0,0.0,0.0,,2025-09-15,"1,001-2,000",1989,M,Millennial,825216365,James,Johnson,1988-12-13,70571332-6530,35-44,2024-12-31,,0,0,,,Never Purchased
M001599,2025,2025,104.99,2.0,1.0,2025-03-12,2025-09-15,"1,001-2,000",1989,M,Millennial,825216365,James,Johnson,1988-12-13,70571332-6530,35-44,2025-03-28,Dessert,1,1,2025-03-12,16.0,Active
M001600,2021,2021,0.0,0.0,0.0,,2022-07-26,"5,001+",5787,M,Gen X,821176055,Thomas,Hernandez,1966-10-29,57816281-2507,55+,2021-12-31,,0,0,,,Never Purchased
M001600,2022,2022,3979.84,20.0,20.0,2022-12-21,2022-07-26,"5,001+",5787,M,Gen X,821176055,Thomas,Hernandez,1966-10-29,57816281-2507,55+,2022-12-31,Beverage,20,1,2022-12-21,10.0,Active
M001600,2023,2023,680.27,33.0,11.0,2023-12-09,2022-07-26,"5,001+",5787,M,Gen X,821176055,Thomas,Hernandez,1966-10-29,57816281-2507,55+,2023-12-31,Coffee,31,2,2023-12-09,22.0,Active
M001600,2024,2024,653.84,22.0,11.0,2024-12-26,2022-07-26,"5,001+",5787,M,Gen X,821176055,Thomas,Hernandez,1966-10-29,57816281-2507,55+,2024-12-31,Beverage,42,3,2024-12-26,5.0,Active
M001600,2025,2025,2837.21,33.0,11.0,2025-03-15,2022-07-26,"5,001+",5787,M,Gen X,821176055,Thomas,Hernandez,1966-10-29,57816281-2507,55+,2025-03-28,Sandwich,53,4,2025-03-15,13.0,Active
M001601,2021,2021,0.0,0.0,0.0,,2023-03-17,"2,001-5,000",2388,M,Gen Z,821599659,Christopher,Jones,2004-04-27,18513830-3658,18-24,2021-12-31,,0,0,,,Never Purchased
M001601,2022,2022,0.0,0.0,0.0,,2023-03-17,"2,001-5,000",2388,M,Gen Z,821599659,Christopher,Jones,2004-04-27,18513830-3658,18-24,2022-12-31,,0,0,,,Never Purchased
M001601,2023,2023,235.65,3.0,1.0,2023-12-01,2023-03-17,"2,001-5,000",2388,M,Gen Z,821599659,Christopher,Jones,2004-04-27,18513830-3658,18-24,2023-12-31,Coffee,1,1,2023-12-01,30.0,Active
M001601,2024,2024,450.42,12.0,4.0,2024-12-17,2023-03-17,"2,001-5,000",2388,M,Gen Z,821599659,Christopher,Jones,2004-04-27,18513830-3658,18-24,2024-12-31,Sandwich,5,2,2024-12-17,14.0,Active
M001601,2025,2025,477.6,6.0,3.0,2025-03-17,2023-03-17,"2,001-5,000",2388,M,Gen Z,821599659,Christopher,Jones,2004-04-27,18513830-3658,18-24,2025-03-28,Merchandise,8,3,2025-03-17,11.0,Active
M001602,2021,2021,1998.29,16.0,8.0,2021-12-14,2021-09-25,"5,001+",7084,M,Gen X,813998226,Thomas,Wilson,1965-09-22,55658290-7377,55+,2021-12-31,Beverage,8,1,2021-12-14,17.0,Active
M001602,2022,2022,2010.28,10.0,10.0,2022-12-06,2021-09-25,"5,001+",7084,M,Gen X,813998226,Thomas,Wilson,1965-09-22,55658290-7377,55+,2022-12-31,Pastry,18,2,2022-12-06,25.0,Active
M001602,2023,2023,1179.29,12.0,6.0,2023-12-04,2021-09-25,"5,001+",7084,M,Gen X,813998226,Thomas,Wilson,1965-09-22,55658290-7377,55+,2023-12-31,Sandwich,24,3,2023-12-04,27.0,Active
M001602,2024,2024,2488.88,30.0,10.0,2024-12-04,2021-09-25,"5,001+",7084,M,Gen X,813998226,Thomas,Wilson,1965-09-22,55658290-7377,55+,2024-12-31,Sandwich,34,4,2024-12-04,27.0,Active
M001602,2025,2025,0.0,0.0,0.0,,2021-09-25,"5,001+",7084,M,Gen X,813998226,Thomas,Wilson,1965-09-22,55658290-7377,55+,2025-03-28,,34,4,2024-12-04,114.0,At Risk
M001603,2021,2021,0.0,0.0,0.0,,2024-09-25,"2,001-5,000",3715,F,Millennial,895562356,Patricia,Williams,1993-04-30,74883953-2096,25-34,2021-12-31,,0,0,,,Never Purchased
M001603,2022,2022,0.0,0.0,0.0,,2024-09-25,"2,001-5,000",3715,F,Millennial,895562356,Patricia,Williams,1993-04-30,74883953-2096,25-34,2022-12-31,,0,0,,,Never Purchased
M001603,2023,2023,0.0,0.0,0.0,,2024-09-25,"2,001-5,000",3715,F,Millennial,895562356,Patricia,Williams,1993-04-30,74883953-2096,25-34,2023-12-31,,0,0,,,Never Purchased
M001603,2024,2024,918.42,10.0,5.0,2024-12-07,2024-09-25,"2,001-5,000",3715,F,Millennial,895562356,Patricia,Williams,1993-04-30,74883953-2096,25-34,2024-12-31,Beverage,5,1,2024-12-07,24.0,Active
M001603,2025,2025,985.15,8.0,4.0,2025-03-02,2024-09-25,"2,001-5,000",3715,F,Millennial,895562356,Patricia,Williams,1993-04-30,74883953-2096,25-34,2025-03-28,Dessert,9,2,2025-03-02,26.0,Active
M001604,2021,2021,0.0,0.0,0.0,,2022-01-19,"5,001+",7420,F,Boomer,836724504,Jessica,Garcia,1964-09-13,15632397-1596,55+,2021-12-31,,0,0,,,Never Purchased
M001604,2022,2022,1108.72,5.0,5.0,2022-12-02,2022-01-19,"5,001+",7420,F,Boomer,836724504,Jessica,Garcia,1964-09-13,15632397-1596,55+,2022-12-31,Sandwich,5,1,2022-12-02,29.0,Active
M001604,2023,2023,1554.13,14.0,7.0,2023-12-21,2022-01-19,"5,001+",7420,F,Boomer,836724504,Jessica,Garcia,1964-09-13,15632397-1596,55+,2023-12-31,Beverage,12,2,2023-12-21,10.0,Active
M001604,2024,2024,515.83,27.0,9.0,2024-12-06,2022-01-19,"5,001+",7420,F,Boomer,836724504,Jessica,Garcia,1964-09-13,15632397-1596,55+,2024-12-31,Merchandise,21,3,2024-12-06,25.0,Active
M001604,2025,2025,1745.8,14.0,7.0,2025-03-02,2022-01-19,"5,001+",7420,F,Boomer,836724504,Jessica,Garcia,1964-09-13,15632397-1596,55+,2025-03-28,Dessert,28,4,2025-03-02,26.0,Active
M001605,2021,2021,0.0,0.0,0.0,,2024-02-05,"5,001+",5163,F,Millennial,855462982,Mary,Hernandez,1982-04-18,65771986-1121,35-44,2021-12-31,,0,0,,,Never Purchased
M001605,2022,2022,0.0,0.0,0.0,,2024-02-05,"5,001+",5163,F,Millennial,855462982,Mary,Hernandez,1982-04-18,65771986-1121,35-44,2022-12-31,,0,0,,,Never Purchased
M001605,2023,2023,0.0,0.0,0.0,,2024-02-05,"5,001+",5163,F,Millennial,855462982,Mary,Hernandez,1982-04-18,65771986-1121,35-44,2023-12-31,,0,0,,,Never Purchased
M001605,2024,2024,53.64,3.0,1.0,2024-12-18,2024-02-05,"5,001+",5163,F,Millennial,855462982,Mary,Hernandez,1982-04-18,65771986-1121,35-44,2024-12-31,Dessert,1,1,2024-12-18,13.0,Active
M001605,2025,2025,0.0,0.0,0.0,,2024-02-05,"5,001+",5163,F,Millennial,855462982,Mary,Hernandez,1982-04-18,65771986-1121,35-44,2025-03-28,,1,1,2024-12-18,100.0,At Risk
M001606,2021,2021,0.0,0.0,0.0,,2025-09-24,"5,001+",8099,M,Gen X,889575745,Daniel,Rodriguez,1971-01-19,28222781-8756,55+,2021-12-31,,0,0,,,Never Purchased
M001606,2022,2022,0.0,0.0,0.0,,2025-09-24,"5,001+",8099,M,Gen X,889575745,Daniel,Rodriguez,1971-01-19,28222781-8756,55+,2022-12-31,,0,0,,,Never Purchased
M001606,2023,2023,0.0,0.0,0.0,,2025-09-24,"5,001+",8099,M,Gen X,889575745,Daniel,Rodriguez,1971-01-19,28222781-8756,55+,2023-12-31,,0,0,,,Never Purchased
M001606,2024,2024,0.0,0.0,0.0,,2025-09-24,"5,001+",8099,M,Gen X,889575745,Daniel,Rodriguez,1971-01-19,28222781-8756,55+,2024-12-31,,0,0,,,Never Purchased
M001606,2025,2025,1312.38,5.0,5.0,2025-03-28,2025-09-24,"5,001+",8099,M,Gen X,889575745,Daniel,Rodriguez,1971-01-19,28222781-8756,55+,2025-03-28,Merchandise,5,1,2025-03-28,0.0,Active
M001607,2021,2021,0.0,0.0,0.0,,2024-05-02,"5,001+",8799,F,Gen Z,852556000,Jennifer,Martinez,2003-04-19,43022604-6112,18-24,2021-12-31,,0,0,,,Never Purchased
M001607,2022,2022,0.0,0.0,0.0,,2024-05-02,"5,001+",8799,F,Gen Z,852556000,Jennifer,Martinez,2003-04-19,43022604-6112,18-24,2022-12-31,,0,0,,,Never Purchased
M001607,2023,2023,0.0,0.0,0.0,,2024-05-02,"5,001+",8799,F,Gen Z,852556000,Jennifer,Martinez,2003-04-19,43022604-6112,18-24,2023-12-31,,0,0,,,Never Purchased
M001607,2024,2024,213.44,3.0,1.0,2024-12-23,2024-05-02,"5,001+",8799,F,Gen Z,852556000,Jennifer,Martinez,2003-04-19,43022604-6112,18-24,2024-12-31,Pastry,1,1,2024-12-23,8.0,Active
M001607,2025,2025,563.54,4.0,2.0,2025-03-20,2024-05-02,"5,001+",8799,F,Gen Z,852556000,Jennifer,Martinez,2003-04-19,43022604-6112,18-24,2025-03-28,Sandwich,3,2,2025-03-20,8.0,Active
M001608,2021,2021,0.0,0.0,0.0,,2023-07-03,"2,001-5,000",4598,M,Boomer,844665942,John,Jones,1964-01-10,60946520-3507,55+,2021-12-31,,0,0,,,Never Purchased
M001608,2022,2022,0.0,0.0,0.0,,2023-07-03,"2,001-5,000",4598,M,Boomer,844665942,John,Jones,1964-01-10,60946520-3507,55+,2022-12-31,,0,0,,,Never Purchased
M001608,2023,2023,2460.69,19.0,19.0,2023-12-13,2023-07-03,"2,001-5,000",4598,M,Boomer,844665942,John,Jones,1964-01-10,60946520-3507,55+,2023-12-31,Beverage,19,1,2023-12-13,18.0,Active
M001608,2024,2024,2489.53,22.0,11.0,2024-12-05,2023-07-03,"2,001-5,000",4598,M,Boomer,844665942,John,Jones,1964-01-10,60946520-3507,55+,2024-12-31,Dessert,30,2,2024-12-05,26.0,Active
M001608,2025,2025,3973.69,45.0,15.0,2025-03-28,2023-07-03,"2,001-5,000",4598,M,Boomer,844665942,John,Jones,1964-01-10,60946520-3507,55+,2025-03-28,Merchandise,45,3,2025-03-28,0.0,Active
M001609,2021,2021,0.0,0.0,0.0,,2023-03-23,"2,001-5,000",4671,F,Millennial,864609285,Jennifer,Davis,1986-10-13,13051069-1428,35-44,2021-12-31,,0,0,,,Never Purchased
M001609,2022,2022,0.0,0.0,0.0,,2023-03-23,"2,001-5,000",4671,F,Millennial,864609285,Jennifer,Davis,1986-10-13,13051069-1428,35-44,2022-12-31,,0,0,,,Never Purchased
M001609,2023,2023,245.14,1.0,1.0,2023-12-08,2023-03-23,"2,001-5,000",4671,F,Millennial,864609285,Jennifer,Davis,1986-10-13,13051069-1428,35-44,2023-12-31,Beverage,1,1,2023-12-08,23.0,Active
M001609,2024,2024,504.69,2.0,2.0,2024-12-20,2023-03-23,"2,001-5,000",4671,F,Millennial,864609285,Jennifer,Davis,1986-10-13,13051069-1428,35-44,2024-12-31,Pastry,3,2,2024-12-20,11.0,Active
M001609,2025,2025,184.5,6.0,3.0,2025-03-18,2023-03-23,"2,001-5,000",4671,F,Millennial,864609285,Jennifer,Davis,1986-10-13,13051069-1428,35-44,2025-03-28,Coffee,6,3,2025-03-18,10.0,Active
M001610,2021,2021,0.0,0.0,0.0,,2023-06-11,"1,001-2,000",1559,M,Gen X,823438230,David,Rodriguez,1967-05-18,58658243-2857,55+,2021-12-31,,0,0,,,Never Purchased
M001610,2022,2022,0.0,0.0,0.0,,2023-06-11,"1,001-2,000",1559,M,Gen X,823438230,David,Rodriguez,1967-05-18,58658243-2857,55+,2022-12-31,,0,0,,,Never Purchased
M001610,2023,2023,1421.93,7.0,7.0,2023-12-18,2023-06-11,"1,001-2,000",1559,M,Gen X,823438230,David,Rodriguez,1967-05-18,58658243-2857,55+,2023-12-31,Beverage,7,1,2023-12-18,13.0,Active
M001610,2024,2024,1745.04,30.0,10.0,2024-12-04,2023-06-11,"1,001-2,000",1559,M,Gen X,823438230,David,Rodriguez,1967-05-18,58658243-2857,55+,2024-12-31,Dessert,17,2,2024-12-04,27.0,Active
M001610,2025,2025,2730.09,20.0,10.0,2025-03-25,2023-06-11,"1,001-2,000",1559,M,Gen X,823438230,David,Rodriguez,1967-05-18,58658243-2857,55+,2025-03-28,Coffee,27,3,2025-03-25,3.0,Active
M001611,2021,2021,0.0,0.0,0.0,,2023-09-25,"2,001-5,000",4530,M,Millennial,820581573,David,Martinez,1992-05-19,41074005-1804,25-34,2021-12-31,,0,0,,,Never Purchased
M001611,2022,2022,0.0,0.0,0.0,,2023-09-25,"2,001-5,000",4530,M,Millennial,820581573,David,Martinez,1992-05-19,41074005-1804,25-34,2022-12-31,,0,0,,,Never Purchased
M001611,2023,2023,3185.09,20.0,20.0,2023-12-11,2023-09-25,"2,001-5,000",4530,M,Millennial,820581573,David,Martinez,1992-05-19,41074005-1804,25-34,2023-12-31,Dessert,20,1,2023-12-11,20.0,Active
M001611,2024,2024,3680.78,14.0,14.0,2024-12-25,2023-09-25,"2,001-5,000",4530,M,Millennial,820581573,David,Martinez,1992-05-19,41074005-1804,25-34,2024-12-31,Dessert,34,2,2024-12-25,6.0,Active
M001611,2025,2025,1191.63,10.0,10.0,2025-03-02,2023-09-25,"2,001-5,000",4530,M,Millennial,820581573,David,Martinez,1992-05-19,41074005-1804,25-34,2025-03-28,Pastry,44,3,2025-03-02,26.0,Active
M001612,2021,2021,0.0,0.0,0.0,,2024-01-10,"1,001-2,000",1645,M,Gen X,883291553,Mark,Lopez,1970-05-28,49890367-5874,55+,2021-12-31,,0,0,,,Never Purchased
M001612,2022,2022,0.0,0.0,0.0,,2024-01-10,"1,001-2,000",1645,M,Gen X,883291553,Mark,Lopez,1970-05-28,49890367-5874,55+,2022-12-31,,0,0,,,Never Purchased
M001612,2023,2023,0.0,0.0,0.0,,2024-01-10,"1,001-2,000",1645,M,Gen X,883291553,Mark,Lopez,1970-05-28,49890367-5874,55+,2023-12-31,,0,0,,,Never Purchased
M001612,2024,2024,1600.5,21.0,7.0,2024-12-01,2024-01-10,"1,001-2,000",1645,M,Gen X,883291553,Mark,Lopez,1970-05-28,49890367-5874,55+,2024-12-31,Merchandise,7,1,2024-12-01,30.0,Active
M001612,2025,2025,1741.25,30.0,10.0,2025-03-02,2024-01-10,"1,001-2,000",1645,M,Gen X,883291553,Mark,Lopez,1970-05-28,49890367-5874,55+,2025-03-28,Beverage,17,2,2025-03-02,26.0,Active
M001613,2021,2021,0.0,0.0,0.0,,2025-01-04,"1,001-2,000",1545,F,Millennial,816986498,Jennifer,Hernandez,1984-10-29,28373284-2126,35-44,2021-12-31,,0,0,,,Never Purchased
M001613,2022,2022,0.0,0.0,0.0,,2025-01-04,"1,001-2,000",1545,F,Millennial,816986498,Jennifer,Hernandez,1984-10-29,28373284-2126,35-44,2022-12-31,,0,0,,,Never Purchased
M001613,2023,2023,0.0,0.0,0.0,,2025-01-04,"1,001-2,000",1545,F,Millennial,816986498,Jennifer,Hernandez,1984-10-29,28373284-2126,35-44,2023-12-31,,0,0,,,Never Purchased
M001613,2024,2024,0.0,0.0,0.0,,2025-01-04,"1,001-2,000",1545,F,Millennial,816986498,Jennifer,Hernandez,1984-10-29,28373284-2126,35-44,2024-12-31,,0,0,,,Never Purchased
M001613,2025,2025,1675.78,10.0,10.0,2025-03-20,2025-01-04,"1,001-2,000",1545,F,Millennial,816986498,Jennifer,Hernandez,1984-10-29,28373284-2126,35-44,2025-03-28,Coffee,10,1,2025-03-20,8.0,Active
M001614,2021,2021,0.0,0.0,0.0,,2025-09-26,"2,001-5,000",2601,F,Millennial,882741232,Mary,Davis,1982-08-21,24346658-5330,35-44,2021-12-31,,0,0,,,Never Purchased
M001614,2022,2022,0.0,0.0,0.0,,2025-09-26,"2,001-5,000",2601,F,Millennial,882741232,Mary,Davis,1982-08-21,24346658-5330,35-44,2022-12-31,,0,0,,,Never Purchased
M001614,2023,2023,0.0,0.0,0.0,,2025-09-26,"2,001-5,000",2601,F,Millennial,882741232,Mary,Davis,1982-08-21,24346658-5330,35-44,2023-12-31,,0,0,,,Never Purchased
M001614,2024,2024,0.0,0.0,0.0,,2025-09-26,"2,001-5,000",2601,F,Millennial,882741232,Mary,Davis,1982-08-21,24346658-5330,35-44,2024-12-31,,0,0,,,Never Purchased
M001614,2025,2025,2355.05,24.0,8.0,2025-03-21,2025-09-26,"2,001-5,000",2601,F,Millennial,882741232,Mary,Davis,1982-08-21,24346658-5330,35-44,2025-03-28,Sandwich,8,1,2025-03-21,7.0,Active
M001615,2021,2021,0.0,0.0,0.0,,2024-04-24,201-500,275,M,Millennial,897038284,Michael,Garcia,1995-12-09,86371930-2701,25-34,2021-12-31,,0,0,,,Never Purchased
M001615,2022,2022,0.0,0.0,0.0,,2024-04-24,201-500,275,M,Millennial,897038284,Michael,Garcia,1995-12-09,86371930-2701,25-34,2022-12-31,,0,0,,,Never Purchased
M001615,2023,2023,0.0,0.0,0.0,,2024-04-24,201-500,275,M,Millennial,897038284,Michael,Garcia,1995-12-09,86371930-2701,25-34,2023-12-31,,0,0,,,Never Purchased
M001615,2024,2024,694.21,6.0,6.0,2024-12-01,2024-04-24,201-500,275,M,Millennial,897038284,Michael,Garcia,1995-12-09,86371930-2701,25-34,2024-12-31,Pastry,6,1,2024-12-01,30.0,Active
